hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adr,stays_in_week_nights,stays_in_weekend_nights,country,revenue
City Hotel,0,2,2016,July,220.0,2,0,FRA,440.0
City Hotel,0,1,2017,February,99.0,1,0,RUS,99.0
City Hotel,0,121,2016,February,58.91,3,1,DNK,235.64
City Hotel,0,2,2016,November,103.0,1,0,PRT,103.0
City Hotel,0,12,2017,March,89.0,1,0,PRT,89.0
City Hotel,0,1,2015,October,151.33,2,1,ESP,453.99
City Hotel,0,7,2017,May,215.0,1,0,PRT,215.0
City Hotel,0,58,2015,October,66.53,2,0,IRL,133.06
City Hotel,0,161,2017,August,71.1,4,2,GBR,426.6
City Hotel,0,7,2016,April,121.0,4,1,CHN,605.0
City Hotel,0,4,2017,January,89.0,1,0,PRT,89.0
City Hotel,0,51,2017,May,160.0,2,1,ROU,480.0
City Hotel,0,97,2016,April,99.45,4,0,ITA,397.8
City Hotel,0,0,2016,July,135.0,1,0,TUR,135.0
City Hotel,0,12,2015,October,114.0,2,2,FRA,456.0
City Hotel,0,50,2017,May,126.0,3,1,POL,504.0
City Hotel,0,41,2016,April,105.3,3,1,DEU,421.2
City Hotel,0,16,2017,May,169.0,2,0,ESP,338.0
City Hotel,0,94,2016,August,90.25,2,0,BEL,180.5
City Hotel,0,90,2017,April,198.0,3,2,ITA,990.0
City Hotel,0,65,2017,March,73.0,2,2,FRA,292.0
City Hotel,0,14,2017,August,214.4,2,0,ESP,428.8
City Hotel,0,5,2016,September,154.0,1,1,GBR,308.0
City Hotel,0,63,2016,September,149.4,2,1,GBR,448.2000000000001
City Hotel,0,0,2016,March,95.0,1,0,DEU,95.0
City Hotel,0,124,2016,November,146.03,2,2,ISR,584.12
City Hotel,0,124,2017,July,125.0,1,0,PRT,125.0
City Hotel,0,1,2015,September,130.33,3,0,ESP,390.99
City Hotel,0,12,2016,February,125.0,1,0,PRT,125.0
City Hotel,0,102,2017,July,155.0,2,1,GBR,465.0
City Hotel,0,137,2017,June,220.0,3,0,ITA,660.0
City Hotel,0,163,2016,October,100.8,3,0,SWE,302.4
City Hotel,0,17,2016,March,84.33,1,2,PRT,252.99
City Hotel,0,69,2015,October,68.72,0,1,DEU,68.72
City Hotel,0,50,2016,May,115.58,2,2,BRA,462.32
City Hotel,0,33,2015,December,97.0,3,2,FRA,485.0
City Hotel,0,21,2016,October,85.0,3,0,PRT,255.0
City Hotel,0,0,2016,September,149.0,1,0,FRA,149.0
City Hotel,0,2,2016,October,110.0,2,0,ITA,220.0
City Hotel,0,2,2017,March,88.2,0,1,FRA,88.2
City Hotel,0,11,2017,February,88.0,1,1,RUS,176.0
City Hotel,0,2,2017,August,192.67,2,1,DZA,578.01
City Hotel,0,19,2017,February,127.5,2,2,FRA,510.0
City Hotel,0,1,2017,May,65.0,1,0,PRT,65.0
City Hotel,0,49,2016,March,44.67,1,2,DEU,134.01
City Hotel,0,23,2015,December,50.0,2,2,AUT,200.0
City Hotel,0,39,2017,June,160.0,4,0,FRA,640.0
City Hotel,0,56,2016,November,103.86,3,0,IND,311.58
City Hotel,0,40,2016,June,98.1,0,1,PRT,98.1
City Hotel,0,56,2016,September,123.98,3,1,SWE,495.92
City Hotel,0,51,2016,October,64.45,1,0,AUT,64.45
City Hotel,0,60,2017,March,100.3,2,2,GBR,401.2
City Hotel,0,8,2016,June,204.0,4,2,ESP,1224.0
City Hotel,0,109,2016,October,80.1,1,0,SWE,80.1
City Hotel,0,5,2016,January,89.0,2,1,POL,267.0
City Hotel,0,147,2017,July,80.1,2,1,GBR,240.3
City Hotel,0,2,2016,March,164.67,2,1,ESP,494.01
City Hotel,0,0,2017,January,85.0,2,0,PRT,170.0
City Hotel,0,22,2017,March,68.0,5,2,GBR,476.0
City Hotel,0,46,2016,August,124.46,5,2,TUR,871.2199999999999
City Hotel,0,240,2016,October,90.95,3,1,DNK,363.8
City Hotel,0,166,2017,June,117.0,4,0,ITA,468.0
City Hotel,0,0,2015,October,0.0,1,1,PRT,0.0
City Hotel,0,77,2016,April,105.3,2,0,KOR,210.6
City Hotel,0,59,2015,November,60.0,3,0,FRA,180.0
City Hotel,0,54,2017,March,65.0,2,0,PRT,130.0
City Hotel,0,3,2017,January,86.4,1,2,ESP,259.20000000000005
City Hotel,0,8,2015,November,104.5,2,2,PRT,418.0
City Hotel,0,217,2017,August,180.0,2,1,BEL,540.0
City Hotel,0,6,2016,March,78.0,2,0,PRT,156.0
City Hotel,0,22,2016,October,131.75,3,0,DEU,395.25
City Hotel,0,34,2015,October,99.45,2,0,GBR,198.9
City Hotel,0,1,2015,September,85.0,2,0,PRT,170.0
City Hotel,0,104,2016,July,146.7,1,0,PRT,146.7
City Hotel,0,1,2016,February,127.0,1,0,CHN,127.0
City Hotel,0,14,2017,August,130.8,2,0,PRT,261.6
City Hotel,0,1,2016,July,111.0,1,0,PRT,111.0
City Hotel,0,0,2016,January,50.0,1,0,PRT,50.0
City Hotel,0,150,2016,June,95.69,5,2,BEL,669.8299999999999
City Hotel,0,156,2017,August,157.5,2,1,ESP,472.5
City Hotel,0,6,2016,February,79.0,2,0,ESP,158.0
City Hotel,0,3,2015,October,114.0,3,0,USA,342.0
City Hotel,0,57,2016,September,126.9,2,0,SWE,253.8
City Hotel,0,141,2016,July,107.95,4,1,PRT,539.75
City Hotel,0,169,2017,July,107.1,0,1,HUN,107.1
City Hotel,0,105,2016,December,61.09,3,1,NLD,244.36
City Hotel,0,4,2016,March,183.5,2,0,ESP,367.0
City Hotel,0,183,2017,July,80.1,4,2,FRA,480.6
City Hotel,0,22,2017,February,80.0,1,0,GBR,80.0
City Hotel,0,216,2017,February,65.83,2,0,FRA,131.66
City Hotel,0,105,2017,August,225.0,1,1,ESP,450.0
City Hotel,0,0,2016,June,127.0,0,1,PRT,127.0
City Hotel,0,1,2016,January,94.0,1,0,PRT,94.0
City Hotel,0,18,2016,October,67.0,1,0,PRT,67.0
City Hotel,0,95,2016,October,151.2,2,1,USA,453.6
City Hotel,0,4,2015,December,65.0,2,0,PRT,130.0
City Hotel,0,2,2017,May,65.0,1,0,PRT,65.0
City Hotel,0,5,2017,April,125.0,0,1,BEL,125.0
City Hotel,0,41,2016,March,85.67,1,2,POL,257.01
City Hotel,0,282,2017,July,131.01,6,3,GBR,1179.09
City Hotel,0,1,2016,January,67.22,1,0,PRT,67.22
City Hotel,0,4,2016,December,88.26,4,0,ESP,353.04
City Hotel,0,263,2017,June,90.0,2,2,PRT,360.0
City Hotel,0,199,2016,April,106.2,3,1,DEU,424.8
City Hotel,0,1,2017,February,108.0,2,0,PRT,216.0
City Hotel,0,5,2017,April,160.0,2,0,GBR,320.0
City Hotel,0,18,2017,May,114.0,1,0,USA,114.0
City Hotel,0,22,2016,September,105.64,3,1,FIN,422.56
City Hotel,0,143,2016,August,97.54,1,0,FRA,97.54
City Hotel,0,18,2016,September,112.72,2,1,FRA,338.16
City Hotel,0,99,2016,March,85.5,3,0,PER,256.5
City Hotel,0,55,2016,May,164.9,3,2,FRA,824.5
City Hotel,0,49,2016,March,65.75,4,1,DEU,328.75
City Hotel,0,0,2016,May,159.0,1,0,PRT,159.0
City Hotel,0,0,2016,July,143.5,2,0,NLD,287.0
City Hotel,0,48,2016,August,122.22,3,1,ESP,488.88
City Hotel,0,10,2016,February,112.0,2,0,DEU,224.0
City Hotel,0,3,2015,September,0.0,2,0,PRT,0.0
City Hotel,0,31,2016,May,140.4,1,0,PRT,140.4
City Hotel,0,1,2016,March,88.0,1,0,PRT,88.0
City Hotel,0,10,2017,February,80.0,2,2,CHE,320.0
City Hotel,0,66,2016,September,95.46,3,1,GBR,381.84
City Hotel,0,57,2016,May,111.6,2,0,GBR,223.2
City Hotel,0,180,2016,August,96.3,0,2,ITA,192.6
City Hotel,0,1,2017,March,0.0,0,0,PRT,0.0
City Hotel,0,43,2016,August,135.9,0,2,FRA,271.8
City Hotel,0,1,2016,January,77.6,2,0,GBR,155.2
City Hotel,0,270,2017,July,107.1,2,0,ISR,214.2
City Hotel,0,2,2015,September,152.0,2,0,RUS,304.0
City Hotel,0,179,2016,October,85.5,3,0,HUN,256.5
City Hotel,0,102,2016,March,58.0,2,2,POL,232.0
City Hotel,0,30,2016,October,110.77,3,0,FIN,332.31
City Hotel,0,66,2016,August,207.9,1,0,GBR,207.9
City Hotel,0,6,2016,December,67.0,1,0,PRT,67.0
City Hotel,0,230,2016,September,111.0,5,0,PRT,555.0
City Hotel,0,0,2016,November,113.33,4,2,TWN,679.98
City Hotel,0,60,2016,March,90.9,2,0,DEU,181.8
City Hotel,0,7,2016,May,112.0,1,1,ITA,224.0
City Hotel,0,56,2015,November,60.0,2,1,ESP,180.0
City Hotel,0,15,2017,March,90.4,1,0,USA,90.4
City Hotel,0,198,2017,April,117.0,3,0,FRA,351.0
City Hotel,0,27,2017,June,82.84,0,2,PRT,165.68
City Hotel,0,51,2016,November,79.2,3,0,IRL,237.6
City Hotel,0,8,2016,March,56.0,2,0,ESP,112.0
City Hotel,0,164,2017,August,139.5,4,1,DEU,697.5
City Hotel,0,28,2016,December,75.0,3,1,DEU,300.0
City Hotel,0,72,2016,October,127.65,4,2,DEU,765.9000000000001
City Hotel,0,82,2016,October,59.85,2,2,BRA,239.4
City Hotel,0,0,2017,February,88.0,1,0,PRT,88.0
City Hotel,0,64,2017,July,75.6,0,1,PRT,75.6
City Hotel,0,1,2015,August,0.0,2,0,PRT,0.0
City Hotel,0,6,2016,March,79.0,1,0,PRT,79.0
City Hotel,0,41,2016,September,108.0,2,0,GBR,216.0
City Hotel,0,6,2017,February,66.64,4,1,BRA,333.2
City Hotel,0,22,2015,September,114.5,4,0,ESP,458.0
City Hotel,0,34,2016,January,71.52,5,2,PRT,500.64
City Hotel,0,16,2017,March,93.0,1,0,TUR,93.0
City Hotel,0,97,2016,March,65.42,4,0,PRT,261.68
City Hotel,0,4,2016,March,162.67,3,0,ESP,488.01
City Hotel,0,36,2016,September,110.0,3,2,PRT,550.0
City Hotel,0,0,2016,April,65.0,1,0,PRT,65.0
City Hotel,0,4,2017,January,74.8,3,1,ISR,299.2
City Hotel,0,102,2016,June,57.5,0,1,PRT,57.5
City Hotel,0,30,2017,April,126.33,1,2,DEU,378.99
City Hotel,0,161,2016,July,87.13,2,2,GBR,348.52
City Hotel,0,62,2017,March,73.44,5,2,POL,514.0799999999999
City Hotel,0,98,2015,November,75.0,3,1,KWT,300.0
City Hotel,0,53,2016,November,79.2,2,0,ESP,158.4
City Hotel,0,2,2015,October,0.0,2,1,PRT,0.0
City Hotel,0,219,2017,August,117.0,2,2,ITA,468.0
City Hotel,0,6,2015,November,78.2,4,1,BRA,391.0
City Hotel,0,107,2016,March,75.0,5,2,CHE,525.0
City Hotel,0,0,2015,August,133.0,1,0,FRA,133.0
City Hotel,0,85,2016,April,97.02,5,2,AUT,679.14
City Hotel,0,168,2016,July,62.18,5,2,GBR,435.26
City Hotel,0,218,2016,August,69.33,1,1,BRA,138.66
City Hotel,0,11,2015,September,95.0,1,0,FRA,95.0
City Hotel,0,15,2015,September,115.0,2,0,USA,230.0
City Hotel,0,39,2016,September,129.7,0,1,PRT,129.7
City Hotel,0,54,2016,March,92.0,4,1,PRT,460.0
City Hotel,0,0,2017,March,70.4,2,0,ISR,140.8
City Hotel,0,10,2017,July,149.5,4,0,DEU,598.0
City Hotel,0,144,2017,June,168.55,3,0,IRL,505.65
City Hotel,0,0,2016,December,87.0,1,0,PRT,87.0
City Hotel,0,83,2016,March,78.3,1,2,FRA,234.9
City Hotel,0,33,2016,September,99.0,0,1,GBR,99.0
City Hotel,0,16,2017,March,108.0,1,0,ESP,108.0
City Hotel,0,73,2017,February,74.8,4,0,BEL,299.2
City Hotel,0,46,2016,September,108.72,2,0,PRT,217.44
City Hotel,0,98,2017,August,81.39,5,2,FRA,569.73
City Hotel,0,194,2017,June,90.09,2,0,GBR,180.18
City Hotel,0,75,2016,October,96.78,0,2,BRA,193.56
City Hotel,0,232,2016,October,106.25,4,1,FRA,531.25
City Hotel,0,43,2016,November,74.61,3,1,BEL,298.44
City Hotel,0,1,2015,December,115.0,1,0,PRT,115.0
City Hotel,0,2,2016,January,80.6,0,2,ESP,161.2
City Hotel,0,41,2016,March,71.41,5,2,GBR,499.87
City Hotel,0,77,2016,May,125.1,0,2,PRT,250.2
City Hotel,0,47,2015,December,115.2,0,2,PRT,230.4
City Hotel,0,98,2015,November,70.0,2,1,PRT,210.0
City Hotel,0,17,2015,September,69.49,1,2,NOR,208.47
City Hotel,0,16,2017,June,120.0,1,0,USA,120.0
City Hotel,0,19,2016,December,89.89,2,2,ITA,359.56
City Hotel,0,79,2017,May,162.0,5,2,IRL,1134.0
City Hotel,0,183,2016,October,96.3,3,1,GBR,385.2
City Hotel,0,41,2017,February,88.0,2,0,DEU,176.0
City Hotel,0,111,2016,June,99.45,2,2,DEU,397.8
City Hotel,0,41,2017,April,116.1,0,1,GBR,116.1
City Hotel,0,28,2017,June,109.0,1,0,DEU,109.0
City Hotel,0,50,2016,August,109.8,1,1,FRA,219.6
City Hotel,0,33,2016,May,97.71,4,1,FRA,488.55
City Hotel,0,47,2016,January,58.94,2,2,DEU,235.76
City Hotel,0,1,2017,February,80.0,1,0,PRT,80.0
City Hotel,0,118,2016,June,110.0,2,1,BGR,330.0
City Hotel,0,28,2016,September,99.0,2,0,CHN,198.0
City Hotel,0,77,2016,October,85.5,0,1,GBR,85.5
City Hotel,0,42,2017,June,112.0,1,2,DEU,336.0
City Hotel,0,0,2017,June,170.0,1,0,PRT,170.0
City Hotel,0,37,2016,October,126.0,1,2,DEU,378.0
City Hotel,0,10,2015,October,6.0,1,2,PRT,18.0
City Hotel,0,83,2016,July,105.3,1,0,FRA,105.3
City Hotel,0,130,2017,June,147.0,3,0,CHE,441.0
City Hotel,0,1,2016,September,159.0,1,0,GBR,159.0
City Hotel,0,34,2016,April,113.04,3,1,BEL,452.16
City Hotel,0,160,2017,July,102.35,0,1,BRA,102.35
City Hotel,0,197,2017,July,158.95,4,2,BEL,953.7
City Hotel,0,179,2016,July,80.75,4,0,PRT,323.0
City Hotel,0,62,2016,October,111.6,3,0,GBR,334.79999999999995
City Hotel,0,78,2016,October,130.58,2,2,FRA,522.32
City Hotel,0,80,2016,March,80.33,3,1,FRA,321.32
City Hotel,0,1,2017,February,98.0,1,0,PRT,98.0
City Hotel,0,115,2016,June,135.9,3,0,ESP,407.7000000000001
City Hotel,0,4,2017,March,98.0,0,1,FRA,98.0
City Hotel,0,57,2016,October,89.1,0,2,FRA,178.2
City Hotel,0,0,2016,October,75.0,0,1,PRT,75.0
City Hotel,0,173,2017,July,98.1,4,0,DEU,392.4
City Hotel,0,77,2016,July,118.8,4,0,DEU,475.2
City Hotel,0,57,2016,September,109.29,3,2,DEU,546.45
City Hotel,0,2,2017,February,0.0,1,0,PRT,0.0
City Hotel,0,125,2016,October,132.3,0,1,DEU,132.3
City Hotel,0,4,2015,September,75.0,4,0,ESP,300.0
City Hotel,0,0,2015,August,114.0,1,0,FRA,114.0
City Hotel,0,20,2017,June,116.0,3,1,AUS,464.0
City Hotel,0,41,2016,September,142.2,1,0,FRA,142.2
City Hotel,0,41,2016,July,161.1,2,0,ESP,322.2
City Hotel,0,84,2016,October,118.8,1,1,DEU,237.6
City Hotel,0,62,2017,July,150.0,1,0,IRL,150.0
City Hotel,0,180,2016,August,114.75,3,1,ITA,459.0
City Hotel,0,2,2016,November,120.0,3,0,ITA,360.0
City Hotel,0,48,2016,September,135.9,1,1,AUS,271.8
City Hotel,0,69,2015,October,85.67,1,2,ISR,257.01
City Hotel,0,11,2016,September,94.71,1,0,GBR,94.71
City Hotel,0,40,2017,January,99.48,5,0,PRT,497.4
City Hotel,0,28,2015,August,62.0,3,1,ESP,248.0
City Hotel,0,10,2016,August,160.0,1,1,FRA,320.0
City Hotel,0,77,2016,October,132.3,2,1,ESP,396.9
City Hotel,0,160,2015,August,76.5,2,0,ESP,153.0
City Hotel,0,145,2016,July,131.7,1,2,FRA,395.1
City Hotel,0,15,2017,July,98.0,1,0,PRT,98.0
City Hotel,0,18,2017,May,104.0,0,2,FRA,208.0
City Hotel,0,48,2015,November,43.5,4,0,DEU,174.0
City Hotel,0,18,2015,December,75.0,1,0,PRT,75.0
City Hotel,0,231,2016,September,100.3,2,2,PRT,401.2
City Hotel,0,56,2016,August,125.1,1,1,JPN,250.2
City Hotel,0,3,2016,March,102.0,3,2,FRA,510.0
City Hotel,0,14,2017,February,74.8,3,1,GBR,299.2
City Hotel,0,13,2017,May,88.0,1,0,NLD,88.0
City Hotel,0,4,2016,March,89.0,2,1,PRT,267.0
City Hotel,0,17,2017,June,130.0,2,0,ESP,260.0
City Hotel,0,35,2017,March,68.0,5,0,BRA,340.0
City Hotel,0,9,2016,December,99.88,2,2,LUX,399.52
City Hotel,0,26,2016,April,133.8,4,1,MAR,669.0
City Hotel,0,222,2017,April,99.0,1,2,DEU,297.0
City Hotel,0,13,2016,June,173.67,3,0,FRA,521.01
City Hotel,0,57,2016,September,101.52,2,0,USA,203.04
City Hotel,0,0,2017,January,0.0,1,1,GBR,0.0
City Hotel,0,33,2016,March,83.9,1,1,BEL,167.8
City Hotel,0,11,2016,February,81.0,1,2,BRA,243.0
City Hotel,0,13,2015,September,123.67,3,0,FRA,371.01
City Hotel,0,40,2017,June,160.0,3,0,DNK,480.0
City Hotel,0,0,2017,January,79.0,0,1,ITA,79.0
City Hotel,0,75,2016,April,80.75,4,1,DEU,403.75
City Hotel,0,48,2016,August,149.4,4,0,NLD,597.6
City Hotel,0,0,2016,July,103.32,1,0,FRA,103.32
City Hotel,0,90,2016,December,119.0,3,2,ITA,595.0
City Hotel,0,64,2016,October,132.3,2,1,GBR,396.9
City Hotel,0,108,2017,May,119.25,3,1,GBR,477.0
City Hotel,0,119,2017,May,120.0,3,0,COL,360.0
City Hotel,0,34,2016,September,82.23,1,2,PRT,246.69
City Hotel,0,0,2016,July,79.0,1,0,PRT,79.0
City Hotel,0,0,2015,September,100.0,2,0,FRA,200.0
City Hotel,0,28,2017,February,168.3,1,0,BRA,168.3
City Hotel,0,132,2016,July,124.8,2,1,AUS,374.4
City Hotel,0,64,2016,May,130.0,2,0,DNK,260.0
City Hotel,0,31,2016,April,87.04,1,2,USA,261.12
City Hotel,0,9,2017,January,160.0,1,0,PRT,160.0
City Hotel,0,13,2015,September,87.78,3,2,PRT,438.9
City Hotel,0,159,2016,September,144.0,2,1,BRA,432.0
City Hotel,0,0,2017,August,199.0,1,0,DEU,199.0
City Hotel,0,50,2017,May,153.0,3,1,GBR,612.0
City Hotel,0,61,2015,October,0.0,0,2,PRT,0.0
City Hotel,0,21,2015,December,70.0,2,0,ARG,140.0
City Hotel,0,3,2016,January,66.0,1,0,PRT,66.0
City Hotel,0,178,2016,October,90.9,4,0,ESP,363.6
City Hotel,0,0,2016,October,144.0,0,1,PRT,144.0
City Hotel,0,74,2017,April,171.0,1,0,ITA,171.0
City Hotel,0,66,2016,March,114.3,1,1,ESP,228.6
City Hotel,0,95,2017,March,94.2,3,1,ESP,376.8
City Hotel,0,3,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,85,2016,October,85.0,3,1,SWE,340.0
City Hotel,0,38,2017,June,140.0,1,0,ESP,140.0
City Hotel,0,60,2016,March,63.49,2,2,BRA,253.96
City Hotel,0,8,2017,April,114.0,1,0,CHE,114.0
City Hotel,0,8,2016,September,40.0,1,0,PRT,40.0
City Hotel,0,7,2017,March,125.0,3,0,ITA,375.0
City Hotel,0,6,2015,October,100.8,1,2,ESP,302.4
City Hotel,0,63,2016,June,99.9,2,1,PRT,299.70000000000005
City Hotel,0,97,2017,May,144.0,2,0,FRA,288.0
City Hotel,0,242,2017,April,87.03,4,0,NLD,348.12
City Hotel,0,2,2015,September,170.0,2,1,PRT,510.0
City Hotel,0,146,2016,November,161.33,2,2,GBR,645.32
City Hotel,0,166,2016,April,73.6,3,0,FRA,220.8
City Hotel,0,51,2015,November,60.0,3,2,FRA,300.0
City Hotel,0,0,2016,October,95.0,0,1,ITA,95.0
City Hotel,0,26,2017,May,149.0,0,1,NLD,149.0
City Hotel,0,7,2016,July,139.0,1,1,DEU,278.0
City Hotel,0,58,2017,March,75.0,1,2,ITA,225.0
City Hotel,0,10,2016,November,136.67,3,0,BEL,410.01
City Hotel,0,6,2017,April,144.4,3,0,NLD,433.2000000000001
City Hotel,0,40,2015,December,73.8,1,2,ESP,221.4
City Hotel,0,102,2017,May,12.0,4,0,SWE,48.0
City Hotel,0,9,2016,May,218.45,2,0,PRT,436.9
City Hotel,0,83,2017,May,98.76,4,0,USA,395.04
City Hotel,0,157,2017,July,143.1,4,0,GBR,572.4
City Hotel,0,27,2015,September,120.0,3,0,FRA,360.0
City Hotel,0,133,2016,March,84.33,2,1,USA,252.99
City Hotel,0,61,2015,October,78.54,3,1,CHE,314.16
City Hotel,0,221,2016,August,96.9,1,1,TUR,193.8
City Hotel,0,78,2017,March,97.2,5,0,FRA,486.0
City Hotel,0,110,2017,May,120.0,2,1,DEU,360.0
City Hotel,0,117,2016,July,136.85,3,2,DEU,684.25
City Hotel,0,1,2016,June,135.0,1,0,ESP,135.0
City Hotel,0,18,2016,February,80.0,2,1,POL,240.0
City Hotel,0,20,2015,October,196.0,3,0,SWE,588.0
City Hotel,0,134,2017,February,75.0,1,0,PRT,75.0
City Hotel,0,4,2017,July,98.0,0,1,ESP,98.0
City Hotel,0,15,2017,February,98.0,2,0,DEU,196.0
City Hotel,0,95,2016,September,149.4,2,1,IRL,448.2000000000001
City Hotel,0,7,2016,September,153.5,2,0,BRA,307.0
City Hotel,0,207,2017,May,99.0,2,1,GBR,297.0
City Hotel,0,151,2017,March,85.0,1,1,PRT,170.0
City Hotel,0,132,2016,March,70.0,2,1,IRL,210.0
City Hotel,0,68,2016,December,88.4,3,1,ITA,353.6
City Hotel,0,85,2015,September,100.0,3,0,PRT,300.0
City Hotel,0,36,2017,August,219.0,3,0,USA,657.0
City Hotel,0,181,2016,October,120.0,2,0,FRA,240.0
City Hotel,0,78,2015,July,68.0,3,2,GBR,340.0
City Hotel,0,32,2015,November,0.0,2,0,PRT,0.0
City Hotel,0,269,2016,December,80.0,3,2,SWE,400.0
City Hotel,0,4,2017,March,103.0,1,0,ESP,103.0
City Hotel,0,14,2016,December,174.0,1,0,GBR,174.0
City Hotel,0,26,2016,June,95.0,1,2,PRT,285.0
City Hotel,0,27,2017,April,137.0,2,2,FRA,548.0
City Hotel,0,98,2015,November,75.0,2,1,MYS,225.0
City Hotel,0,120,2017,August,125.0,2,2,DEU,500.0
City Hotel,0,77,2017,March,94.05,2,2,DEU,376.2
City Hotel,0,0,2015,October,0.0,0,0,PRT,0.0
City Hotel,0,73,2016,December,75.0,3,0,FRA,225.0
City Hotel,0,59,2016,March,80.3,3,0,BEL,240.9
City Hotel,0,10,2016,December,74.8,2,2,FRA,299.2
City Hotel,0,18,2016,January,89.0,1,0,PRT,89.0
City Hotel,0,1,2017,March,70.4,1,0,PRT,70.4
City Hotel,0,24,2016,June,150.0,5,0,FRA,750.0
City Hotel,0,167,2017,July,89.1,2,0,DNK,178.2
City Hotel,0,54,2016,November,88.0,2,0,GBR,176.0
City Hotel,0,6,2016,January,69.5,2,0,CHN,139.0
City Hotel,0,17,2016,October,140.0,4,0,DEU,560.0
City Hotel,0,8,2015,September,105.0,1,0,PRT,105.0
City Hotel,0,6,2017,February,108.8,3,2,FRA,544.0
City Hotel,0,86,2015,September,105.0,2,0,SRB,210.0
City Hotel,0,22,2016,October,213.0,3,1,CHE,852.0
City Hotel,0,19,2017,July,150.0,2,2,GBR,600.0
City Hotel,0,33,2016,January,64.0,3,1,BRA,256.0
City Hotel,0,7,2015,August,153.0,1,1,NLD,306.0
City Hotel,0,144,2017,May,90.0,1,2,FRA,270.0
City Hotel,0,8,2017,May,136.8,3,1,FRA,547.2
City Hotel,0,3,2017,January,146.5,0,1,PRT,146.5
City Hotel,0,96,2017,May,108.0,2,0,RUS,216.0
City Hotel,0,5,2017,July,65.0,3,0,PRT,195.0
City Hotel,0,129,2016,August,114.3,2,1,FRA,342.9
City Hotel,0,0,2016,August,180.0,5,2,PRT,1260.0
City Hotel,0,27,2017,February,73.44,2,2,GBR,293.76
City Hotel,0,21,2016,June,175.95,4,0,HUN,703.8
City Hotel,0,3,2017,January,88.75,2,0,GBR,177.5
City Hotel,0,1,2015,September,75.0,0,2,PRT,150.0
City Hotel,0,134,2016,April,80.75,2,2,FRA,323.0
City Hotel,0,5,2015,December,84.0,1,0,PRT,84.0
City Hotel,0,32,2015,September,100.0,2,0,PRT,200.0
City Hotel,0,6,2015,September,65.0,2,0,PRT,130.0
City Hotel,0,0,2016,May,95.0,2,1,FRA,285.0
City Hotel,0,35,2016,October,151.5,1,2,IRL,454.5
City Hotel,0,203,2016,December,102.85,3,1,DEU,411.4
City Hotel,0,33,2017,June,154.5,2,2,BEL,618.0
City Hotel,0,1,2015,September,170.0,4,0,GBR,680.0
City Hotel,0,82,2016,June,140.4,2,0,DEU,280.8
City Hotel,0,147,2017,March,101.4,5,1,DEU,608.4000000000001
City Hotel,0,77,2017,February,138.6,3,0,GBR,415.8
City Hotel,0,164,2016,October,117.0,1,0,USA,117.0
City Hotel,0,2,2017,February,88.0,1,0,PRT,88.0
City Hotel,0,0,2015,October,167.0,0,2,PRT,334.0
City Hotel,0,14,2015,October,100.0,2,0,LBN,200.0
City Hotel,0,37,2016,October,158.4,1,2,MAR,475.2000000000001
City Hotel,0,44,2017,March,163.95,2,2,FRA,655.8
City Hotel,0,63,2016,August,168.3,3,0,ESP,504.9
City Hotel,0,27,2016,March,111.33,3,0,BEL,333.99
City Hotel,0,43,2015,August,80.25,2,2,ITA,321.0
City Hotel,0,25,2016,September,168.0,1,0,PRT,168.0
City Hotel,0,10,2017,February,108.0,1,2,ESP,324.0
City Hotel,0,7,2017,July,160.0,1,2,POL,480.0
City Hotel,0,1,2016,February,85.0,1,1,PRT,170.0
City Hotel,0,207,2017,July,89.1,5,2,FRA,623.6999999999999
City Hotel,0,1,2016,September,67.0,2,0,PRT,134.0
City Hotel,0,97,2016,March,64.98,3,1,DEU,259.92
City Hotel,0,138,2016,August,109.8,2,0,FRA,219.6
City Hotel,0,91,2016,July,118.8,1,2,NLD,356.4
City Hotel,0,23,2017,May,117.0,1,0,NLD,117.0
City Hotel,0,130,2016,May,94.5,1,2,BRA,283.5
City Hotel,0,215,2016,November,75.0,1,1,DNK,150.0
City Hotel,0,19,2017,January,82.88,3,2,GBR,414.4
City Hotel,0,1,2017,May,179.5,2,0,PRT,359.0
City Hotel,0,84,2017,June,120.0,2,0,RUS,240.0
City Hotel,0,0,2017,February,193.0,2,1,NLD,579.0
City Hotel,0,17,2017,July,210.0,3,0,ESP,630.0
City Hotel,0,2,2017,March,103.0,1,0,PRT,103.0
City Hotel,0,23,2016,May,120.12,1,0,NLD,120.12
City Hotel,0,1,2016,October,204.0,1,0,DEU,204.0
City Hotel,0,4,2015,August,94.5,1,2,ITA,283.5
City Hotel,0,8,2017,March,98.0,1,0,FRA,98.0
City Hotel,0,85,2016,April,96.3,1,2,BEL,288.9
City Hotel,0,106,2016,March,108.5,3,1,ESP,434.0
City Hotel,0,0,2017,August,160.0,0,1,FRA,160.0
City Hotel,0,8,2016,July,0.0,1,1,PRT,0.0
City Hotel,0,20,2016,September,119.0,1,1,FRA,238.0
City Hotel,0,9,2016,July,0.0,1,0,PRT,0.0
City Hotel,0,153,2017,July,80.1,2,2,DEU,320.4
City Hotel,0,0,2016,March,103.1,0,1,PRT,103.1
City Hotel,0,27,2017,July,140.0,2,0,DEU,280.0
City Hotel,0,62,2016,March,101.15,3,1,DEU,404.6
